"country","department","municipality","COD","scale","year","respiratory","cardiovascular","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","malaria","zoonotic"
"Brasil","RO","Presidente Médici","BR1100254","municipality",2008,307,4,NA,NA,6,NA,24,30
"Brasil","RO","Presidente Médici","BR1100254","municipality",2009,303,NA,NA,NA,1,NA,21,22
"Brasil","RO","Presidente Médici","BR1100254","municipality",2010,238,3,NA,NA,6,NA,42,48
"Brasil","RO","Presidente Médici","BR1100254","municipality",2011,175,3,NA,NA,2,NA,13,15
"Brasil","RO","Presidente Médici","BR1100254","municipality",2012,161,9,NA,NA,19,NA,2,21
"Brasil","RO","Presidente Médici","BR1100254","municipality",2013,176,4,NA,NA,3,NA,2,5
"Brasil","RO","Presidente Médici","BR1100254","municipality",2014,191,3,NA,NA,8,NA,3,11
"Brasil","RO","Presidente Médici","BR1100254","municipality",2015,234,11,NA,NA,6,NA,0,6
"Brasil","RO","Presidente Médici","BR1100254","municipality",2016,181,13,NA,NA,10,NA,0,10
"Brasil","RO","Presidente Médici","BR1100254","municipality",2017,121,17,NA,NA,10,NA,0,10
"Brasil","RO","Presidente Médici","BR1100254","municipality",2018,123,21,NA,NA,7,NA,1,8
"Brasil","RO","Presidente Médici","BR1100254","municipality",2019,160,12,NA,NA,3,NA,2,5
"Brasil","RO","Presidente Médici","BR1100254","municipality",2020,91,8,NA,NA,5,NA,NA,5
"Brasil","RO","Presidente Médici","BR1100254","municipality",2021,91,13,NA,NA,2,NA,NA,2
"Brasil","RO","Presidente Médici","BR1100254","municipality",2022,118,2,NA,NA,3,NA,NA,3
"Brasil","RO","Presidente Médici","BR1100254","municipality",2023,163,15,NA,NA,NA,NA,NA,0
"Brasil","RO","Rio Crespo","BR1100262","municipality",2008,8,1,NA,NA,11,NA,659,670
"Brasil","RO","Rio Crespo","BR1100262","municipality",2009,3,NA,NA,NA,11,NA,722,733
"Brasil","RO","Rio Crespo","BR1100262","municipality",2010,10,1,NA,NA,4,NA,655,659
"Brasil","RO","Rio Crespo","BR1100262","municipality",2011,10,1,NA,NA,3,NA,185,188
"Brasil","RO","Rio Crespo","BR1100262","municipality",2012,4,1,NA,NA,7,NA,86,93
"Brasil","RO","Rio Crespo","BR1100262","municipality",2013,6,1,NA,NA,6,NA,77,83
"Brasil","RO","Rio Crespo","BR1100262","municipality",2014,13,2,NA,NA,2,NA,90,92
"Brasil","RO","Rio Crespo","BR1100262","municipality",2015,25,1,NA,NA,3,NA,15,18
"Brasil","RO","Rio Crespo","BR1100262","municipality",2016,12,2,NA,NA,1,NA,70,71
"Brasil","RO","Rio Crespo","BR1100262","municipality",2017,18,1,NA,NA,6,NA,42,48
"Brasil","RO","Rio Crespo","BR1100262","municipality",2018,24,2,NA,NA,1,NA,54,55
"Brasil","RO","Rio Crespo","BR1100262","municipality",2019,17,5,NA,NA,5,NA,24,29
"Brasil","RO","Rio Crespo","BR1100262","municipality",2020,13,2,NA,NA,3,NA,NA,3
"Brasil","RO","Rio Crespo","BR1100262","municipality",2021,12,4,NA,NA,5,NA,NA,5
"Brasil","RO","Rio Crespo","BR1100262","municipality",2022,4,1,NA,NA,4,NA,NA,4
"Brasil","RO","Rio Crespo","BR1100262","municipality",2023,12,NA,NA,NA,NA,NA,NA,0
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2008,334,11,NA,NA,32,NA,11,43
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2009,497,12,NA,NA,25,NA,10,35
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2010,488,29,NA,NA,26,NA,7,33
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2011,449,16,NA,NA,29,NA,7,36
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2012,403,27,NA,NA,25,NA,6,31
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2013,394,44,NA,NA,49,NA,4,53
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2014,631,78,NA,NA,55,NA,5,60
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2015,659,41,NA,NA,93,NA,0,93
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2016,645,39,NA,NA,50,NA,4,54
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2017,508,42,NA,NA,47,NA,0,47
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2018,407,45,NA,NA,37,NA,0,37
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2019,432,51,NA,NA,28,NA,1,29
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2020,182,35,NA,NA,21,NA,NA,21
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2021,130,52,NA,NA,4,NA,NA,4
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2022,243,75,NA,NA,13,NA,NA,13
"Brasil","RO","Rolim de Moura","BR1100288","municipality",2023,325,51,NA,NA,NA,NA,NA,0
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2008,118,1,NA,NA,1,NA,1,2
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2009,181,1,NA,NA,12,NA,1,13
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2010,60,2,NA,NA,4,NA,0,4
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2011,203,3,NA,NA,7,NA,0,7
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2012,112,3,NA,NA,4,NA,1,5
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2013,95,7,NA,NA,3,NA,1,4
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2014,130,4,NA,NA,5,NA,1,6
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2015,119,9,NA,NA,12,NA,0,12
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2016,120,1,NA,NA,5,NA,0,5
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2017,99,2,NA,NA,4,NA,1,5
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2018,122,2,NA,NA,7,NA,0,7
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2019,127,7,NA,NA,9,NA,0,9
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2020,48,4,NA,NA,4,NA,NA,4
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2021,44,3,NA,NA,1,NA,NA,1
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2022,142,4,NA,NA,1,NA,NA,1
"Brasil","RO","Santa Luzia D'Oeste","BR1100296","municipality",2023,145,7,NA,NA,NA,NA,NA,0
"Brasil","RO","Vilhena","BR1100304","municipality",2008,623,26,NA,1,73,NA,17,91
"Brasil","RO","Vilhena","BR1100304","municipality",2009,668,51,NA,NA,179,NA,40,219
"Brasil","RO","Vilhena","BR1100304","municipality",2010,749,55,NA,NA,123,NA,41,164
"Brasil","RO","Vilhena","BR1100304","municipality",2011,755,70,NA,NA,53,NA,5,58
"Brasil","RO","Vilhena","BR1100304","municipality",2012,829,61,NA,NA,203,NA,10,213
"Brasil","RO","Vilhena","BR1100304","municipality",2013,696,47,NA,1,164,NA,9,174
"Brasil","RO","Vilhena","BR1100304","municipality",2014,787,119,NA,NA,138,NA,3,141
"Brasil","RO","Vilhena","BR1100304","municipality",2015,624,105,NA,NA,105,NA,4,109
"Brasil","RO","Vilhena","BR1100304","municipality",2016,515,79,NA,NA,69,NA,0,69
"Brasil","RO","Vilhena","BR1100304","municipality",2017,648,81,NA,NA,101,NA,3,104
"Brasil","RO","Vilhena","BR1100304","municipality",2018,664,155,NA,NA,129,NA,11,140
"Brasil","RO","Vilhena","BR1100304","municipality",2019,731,202,NA,NA,96,NA,4,100
"Brasil","RO","Vilhena","BR1100304","municipality",2020,397,171,NA,NA,113,NA,NA,113
"Brasil","RO","Vilhena","BR1100304","municipality",2021,351,123,NA,NA,97,NA,NA,97
"Brasil","RO","Vilhena","BR1100304","municipality",2022,437,140,NA,NA,133,NA,NA,133
"Brasil","RO","Vilhena","BR1100304","municipality",2023,568,191,NA,NA,NA,NA,NA,0
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2008,128,NA,NA,NA,7,NA,65,72
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2009,172,4,NA,NA,12,NA,63,75
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2010,155,NA,NA,NA,13,NA,156,169
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2011,178,2,NA,NA,13,NA,52,65
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2012,155,3,NA,NA,12,NA,16,28
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2013,242,6,NA,NA,20,NA,8,28
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2014,163,9,NA,NA,27,NA,5,32
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2015,171,5,NA,NA,20,NA,3,23
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2016,158,10,NA,NA,18,NA,2,20
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2017,190,20,NA,NA,18,NA,1,19
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2018,180,10,NA,NA,27,NA,3,30
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2019,129,10,NA,NA,18,NA,1,19
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2020,79,23,NA,NA,11,NA,NA,11
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2021,123,15,NA,NA,13,NA,NA,13
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2022,289,24,NA,NA,7,NA,NA,7
"Brasil","RO","São Miguel do Guaporé","BR1100320","municipality",2023,220,23,NA,NA,NA,NA,NA,0
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2008,56,2,NA,NA,7,NA,1793,1800
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2009,143,5,NA,NA,6,NA,717,723
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2010,131,7,NA,NA,25,NA,1031,1056
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2011,108,1,NA,NA,21,NA,757,778
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2012,80,2,NA,NA,31,NA,448,479
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2013,149,6,NA,NA,43,NA,199,242
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2014,165,8,NA,NA,39,NA,199,238
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2015,172,5,NA,NA,22,NA,199,221
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2016,161,10,NA,NA,12,NA,145,157
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2017,219,8,NA,NA,29,NA,85,114
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2018,133,14,NA,NA,22,NA,193,215
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2019,155,14,NA,NA,20,NA,90,110
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2020,130,13,NA,NA,18,NA,NA,18
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2021,101,12,NA,NA,28,NA,NA,28
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2022,254,16,NA,NA,16,NA,NA,16
"Brasil","RO","Nova Mamoré","BR1100338","municipality",2023,275,11,NA,NA,NA,NA,NA,0
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2008,85,2,NA,NA,16,NA,113,129
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2009,158,NA,NA,NA,6,NA,84,90
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2010,158,3,NA,NA,6,NA,45,51
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2011,98,2,NA,NA,4,NA,34,38
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2012,115,1,NA,NA,4,NA,31,35
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2013,158,5,NA,NA,18,NA,16,34
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2014,150,1,NA,NA,11,NA,36,47
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2015,116,6,NA,NA,11,NA,26,37
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2016,115,4,NA,NA,10,NA,23,33
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2017,151,10,NA,NA,10,NA,3,13
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2018,163,14,NA,NA,4,NA,6,10
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2019,111,8,NA,NA,4,NA,0,4
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2020,37,11,NA,NA,3,NA,NA,3
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2021,28,7,NA,NA,4,NA,NA,4
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2022,142,6,NA,NA,1,NA,NA,1
"Brasil","RO","Alvorada D'Oeste","BR1100346","municipality",2023,128,10,NA,NA,NA,NA,NA,0
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2008,25,1,NA,NA,9,NA,2,11
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2009,25,1,NA,NA,1,NA,0,1
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2010,96,3,NA,NA,20,NA,10,30
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2011,93,2,NA,NA,13,NA,3,16
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2012,57,2,NA,NA,16,NA,6,22
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2013,65,7,NA,NA,22,NA,6,28
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2014,62,7,NA,NA,33,NA,0,33
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2015,98,6,NA,NA,32,NA,0,32
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2016,117,3,NA,NA,27,NA,1,28
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2017,166,5,NA,NA,25,NA,0,25
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2018,115,1,NA,NA,20,NA,4,24
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2019,107,4,NA,NA,9,NA,0,9
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2020,38,4,NA,NA,14,NA,NA,14
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2021,57,2,NA,NA,3,NA,NA,3
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2022,173,16,NA,NA,3,NA,NA,3
"Brasil","RO","Alto Alegre dos Parecis","BR1100379","municipality",2023,128,13,NA,NA,NA,NA,NA,0
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2008,26,2,NA,NA,4,NA,1703,1707
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2009,100,NA,NA,NA,8,NA,1161,1169
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2010,117,2,NA,NA,NA,NA,1138,1138
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2011,102,2,NA,NA,8,NA,561,569
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2012,91,2,NA,NA,4,NA,133,137
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2013,130,2,NA,NA,7,NA,43,50
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2014,104,13,NA,NA,5,NA,30,35
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2015,97,7,NA,NA,8,NA,329,337
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2016,81,11,NA,NA,8,NA,213,221
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2017,152,8,NA,NA,8,NA,204,212
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2018,134,10,NA,NA,6,NA,202,208
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2019,103,6,NA,NA,7,NA,116,123
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2020,47,8,NA,NA,6,NA,NA,6
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2021,49,10,NA,NA,3,NA,NA,3
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2022,85,8,NA,NA,13,NA,NA,13
"Brasil","RO","Alto Paraíso","BR1100403","municipality",2023,112,13,NA,NA,NA,NA,NA,0
"Brasil","RO","Buritis","BR1100452","municipality",2008,30,NA,NA,NA,55,NA,1231,1286
"Brasil","RO","Buritis","BR1100452","municipality",2009,32,5,NA,NA,55,NA,575,630
"Brasil","RO","Buritis","BR1100452","municipality",2010,25,3,NA,NA,42,NA,500,542
"Brasil","RO","Buritis","BR1100452","municipality",2011,34,6,NA,NA,30,NA,328,358
"Brasil","RO","Buritis","BR1100452","municipality",2012,47,3,NA,NA,37,NA,180,217
"Brasil","RO","Buritis","BR1100452","municipality",2013,250,10,NA,NA,60,NA,159,219
"Brasil","RO","Buritis","BR1100452","municipality",2014,253,10,NA,NA,42,NA,46,88
"Brasil","RO","Buritis","BR1100452","municipality",2015,137,19,NA,NA,27,NA,117,144
"Brasil","RO","Buritis","BR1100452","municipality",2016,123,18,NA,NA,20,NA,81,101
"Brasil","RO","Buritis","BR1100452","municipality",2017,115,14,NA,NA,32,NA,18,50
"Brasil","RO","Buritis","BR1100452","municipality",2018,151,18,NA,NA,16,NA,5,21
"Brasil","RO","Buritis","BR1100452","municipality",2019,187,9,NA,NA,15,NA,0,15
"Brasil","RO","Buritis","BR1100452","municipality",2020,118,13,NA,NA,12,NA,NA,12
"Brasil","RO","Buritis","BR1100452","municipality",2021,111,12,NA,NA,18,NA,NA,18
"Brasil","RO","Buritis","BR1100452","municipality",2022,184,24,NA,NA,14,NA,NA,14
"Brasil","RO","Buritis","BR1100452","municipality",2023,282,33,NA,NA,NA,NA,NA,0
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2008,76,1,NA,NA,9,NA,3,12
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2009,143,3,NA,NA,7,NA,2,9
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2010,124,3,NA,NA,9,NA,1,10
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2011,136,NA,NA,NA,12,NA,1,13
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2012,127,3,NA,NA,7,NA,0,7
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2013,128,4,NA,NA,11,NA,0,11
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2014,153,6,NA,NA,9,NA,0,9
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2015,128,1,NA,NA,9,NA,0,9
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2016,88,2,NA,NA,7,NA,0,7
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2017,94,4,NA,NA,8,NA,2,10
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2018,80,11,NA,NA,4,NA,1,5
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2019,132,8,NA,NA,3,NA,0,3
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2020,46,10,NA,NA,2,NA,NA,2
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2021,33,18,NA,NA,7,NA,NA,7
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2022,67,12,NA,NA,3,NA,NA,3
"Brasil","RO","Novo Horizonte do Oeste","BR1100502","municipality",2023,82,13,NA,NA,NA,NA,NA,0
"Brasil","RO","Cacaulândia","BR1100601","municipality",2008,15,1,NA,NA,7,NA,75,82
"Brasil","RO","Cacaulândia","BR1100601","municipality",2009,107,2,NA,NA,5,NA,71,76
"Brasil","RO","Cacaulândia","BR1100601","municipality",2010,117,2,NA,NA,8,NA,28,36
"Brasil","RO","Cacaulândia","BR1100601","municipality",2011,81,NA,NA,NA,5,NA,27,32
"Brasil","RO","Cacaulândia","BR1100601","municipality",2012,58,3,NA,NA,3,NA,11,14
"Brasil","RO","Cacaulândia","BR1100601","municipality",2013,33,NA,NA,NA,3,NA,5,8
"Brasil","RO","Cacaulândia","BR1100601","municipality",2014,37,2,NA,NA,7,NA,6,13
"Brasil","RO","Cacaulândia","BR1100601","municipality",2015,33,2,NA,NA,4,NA,1,5
"Brasil","RO","Cacaulândia","BR1100601","municipality",2016,27,2,NA,NA,4,NA,10,14
"Brasil","RO","Cacaulândia","BR1100601","municipality",2017,26,2,NA,NA,9,NA,1,10
"Brasil","RO","Cacaulândia","BR1100601","municipality",2018,28,3,NA,NA,2,NA,2,4
"Brasil","RO","Cacaulândia","BR1100601","municipality",2019,35,4,NA,NA,5,NA,5,10
"Brasil","RO","Cacaulândia","BR1100601","municipality",2020,6,1,NA,NA,3,NA,NA,3
"Brasil","RO","Cacaulândia","BR1100601","municipality",2021,30,6,NA,NA,7,NA,NA,7
"Brasil","RO","Cacaulândia","BR1100601","municipality",2022,30,NA,NA,NA,6,NA,NA,6
"Brasil","RO","Cacaulândia","BR1100601","municipality",2023,27,4,NA,NA,NA,NA,NA,0
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2008,60,2,NA,NA,10,NA,1663,1673
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2009,206,2,NA,NA,15,NA,848,863
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2010,189,NA,NA,NA,14,NA,426,440
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2011,219,NA,NA,NA,13,NA,378,391
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2012,116,3,NA,NA,11,NA,254,265
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2013,168,2,NA,NA,18,NA,81,99
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2014,126,2,NA,NA,14,NA,38,52
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2015,71,8,NA,NA,11,NA,13,24
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2016,60,14,NA,NA,16,NA,6,22
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2017,91,6,NA,NA,9,NA,11,20
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2018,98,9,NA,NA,7,NA,7,14
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2019,75,4,NA,NA,10,NA,12,22
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2020,25,1,NA,NA,19,NA,NA,19
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2021,29,12,NA,NA,9,NA,NA,9
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2022,51,3,NA,NA,7,NA,NA,7
"Brasil","RO","Campo Novo de Rondônia","BR1100700","municipality",2023,126,11,NA,NA,NA,NA,NA,0
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2008,28,5,NA,NA,NA,NA,4385,4385
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2009,34,4,NA,NA,NA,NA,3776,3776
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2010,39,2,NA,NA,1,NA,4177,4178
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2011,47,1,NA,NA,NA,NA,4463,4463
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2012,51,2,NA,NA,NA,NA,2921,2921
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2013,69,6,NA,NA,NA,NA,1712,1712
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2014,84,14,NA,NA,NA,NA,1487,1487
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2015,78,9,NA,NA,NA,NA,1110,1110
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2016,64,16,NA,NA,NA,NA,991,991
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2017,94,16,NA,NA,NA,NA,1633,1633
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2018,66,14,NA,NA,NA,NA,1698,1698
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2019,69,19,NA,NA,NA,NA,1814,1814
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2020,43,14,NA,NA,NA,NA,NA,0
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2021,38,28,NA,NA,NA,NA,NA,0
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2022,59,27,NA,NA,NA,NA,NA,0
"Brasil","RO","Candeias do Jamari","BR1100809","municipality",2023,56,30,NA,NA,NA,NA,NA,0
"Brasil","RO","Castanheiras","BR1100908","municipality",2008,1,NA,NA,NA,1,NA,26,27
